Date,price
7/24/17,187.910004
7/21/17,188.539993
7/20/17,183.600006
7/19/17,183.860001
7/18/17,183.600006
7/17/17,161.699997
7/14/17,161.119995
7/13/17,158.210007
7/12/17,158.75
7/11/17,154.330002
7/10/17,152.669998
7/7/17,150.179993
7/6/17,146.25
7/5/17,147.610001
7/3/17,146.169998
6/30/17,149.410004
6/29/17,150.089996
6/28/17,153.410004
6/27/17,151.029999
6/26/17,157.5
6/23/17,158.020004
6/22/17,154.889999
6/21/17,155.029999
6/20/17,152.050003
6/19/17,153.399994
6/16/17,152.380005
6/15/17,151.759995
6/14/17,152.199997
6/13/17,152.720001
6/12/17,151.440002
6/9/17,158.029999
6/8/17,165.880005
6/7/17,165.610001
6/6/17,165.169998
6/5/17,165.059998
6/2/17,165.179993
6/1/17,162.990005
5/31/17,163.070007
5/30/17,163.220001
5/26/17,162.429993
5/25/17,163.050003
5/24/17,157.75
5/23/17,157.949997
5/22/17,157.160004
5/19/17,157.020004
5/18/17,155.699997
5/17/17,153.199997
5/16/17,159.410004
5/15/17,160.020004
5/12/17,160.809998
5/11/17,158.539993
5/10/17,160.279999
5/9/17,157.460007
5/8/17,156.380005
5/5/17,156.600006
5/4/17,157.25
5/3/17,155.589996
5/2/17,156.449997
5/1/17,155.350006
4/28/17,152.199997
4/27/17,153.080002
4/26/17,150.169998
4/25/17,152.160004
4/24/17,143.830002
4/21/17,142.869995
4/20/17,141.179993
4/19/17,139.759995
4/18/17,143.360001
4/17/17,147.25
4/13/17,142.919998
4/12/17,143.830002
4/11/17,144.350006
4/10/17,143.850006
4/7/17,143.110001
4/6/17,143.740005
4/5/17,143.619995
4/4/17,145.5
4/3/17,146.919998
3/31/17,147.809998
3/30/17,148.059998
3/29/17,146.470001
3/28/17,145.169998
3/27/17,144.059998
3/24/17,142.020004
3/23/17,141.839996
3/22/17,142.649994
3/21/17,142.419998
3/20/17,145.830002
3/17/17,145.110001
3/16/17,144.389999
3/15/17,145.25
3/14/17,143.190002
3/13/17,143.520004
3/10/17,140.889999
3/9/17,140.529999
3/8/17,140.320007
3/7/17,141.429993
3/6/17,141.940002
3/3/17,139.139999
3/2/17,139.529999
3/1/17,142.649994
2/28/17,142.130005
2/27/17,143.410004
2/24/17,143.25
2/23/17,142.779999
2/22/17,143.860001
2/21/17,142.600006
2/17/17,142.220001
2/16/17,142.009995
2/15/17,142.270004
2/14/17,140.820007
2/13/17,143.199997
2/10/17,144.820007
2/9/17,144.139999
2/8/17,144.740005
2/7/17,144
2/6/17,140.970001
2/3/17,140.25
2/2/17,139.199997
2/1/17,140.779999
1/31/17,140.710007
1/30/17,141.220001
1/27/17,142.449997
1/26/17,138.960007
1/25/17,139.520004
1/24/17,140.110001
1/23/17,137.389999
1/20/17,138.600006
1/19/17,138.410004
1/18/17,133.259995
1/17/17,132.889999
1/13/17,133.699997
1/12/17,129.179993
1/11/17,130.5
1/10/17,129.889999
1/9/17,130.949997
1/6/17,131.070007
1/5/17,131.809998
1/4/17,129.410004
1/3/17,127.489998
12/30/16,123.800003
12/29/16,125.330002
12/28/16,125.889999
12/27/16,128.350006
12/23/16,125.589996
12/22/16,125.580002
12/21/16,126.5
12/20/16,125.120003
12/19/16,125.449997
12/16/16,124.220001
12/15/16,125
12/14/16,123.440002
12/13/16,123.779999
12/12/16,122.830002
12/9/16,122.879997
12/8/16,123.239998
12/7/16,125.389999
12/6/16,124.57
12/5/16,119.160004
12/2/16,120.809998
12/1/16,117.220001
11/30/16,117
11/29/16,117.510002
11/28/16,116.93
11/25/16,117.410004
11/23/16,117.690002
11/22/16,118.040001
